"","eurogrid_0250_1","populacjaKobiet","procentDzieci","procentMieszkalnych","localConcentration","percentOfMean","WzrostZameldowania"
"1487","1kmN3041E5040_44",0.428571428571429,0.28,1,0.0000260814850797604,1.01758283493083,0.245622878779891
"1488","1kmN3042E5021_21",0.5,0,1,0.00000326018563497006,1.20289606675546,0.300724016688866
"1489","1kmN3042E5021_22",0.5,0,0.333333333333333,0.00000326018563497006,1.26685373083653,0.316713432709133
"1490","1kmN3042E5022_11",0.484615384615385,0.0932203389830508,0.921052631578947,0.000101065754684072,1.08318043911654,0.265091440337593
"1491","1kmN3042E5022_12",0.492307692307692,0.131147540983607,0.904761904761905,0.0000554231557944909,1.05796636000766,0.272304725877941
"1492","1kmN3042E5022_13",0.385714285714286,0.083969465648855,0.941176470588235,0.000101065754684072,1.14570315560605,0.275934739126754
"1493","1kmN3042E5022_14",0.55,0.176470588235294,0.555555555555556,0.00000652037126994011,1.02639751299329,0.256599378248322
"1494","1kmN3042E5022_21",0.534246575342466,0.164179104477612,0.84,0.0000652037126994011,1.16128258660015,0.300811696424797
"1495","1kmN3042E5022_22",0.413793103448276,0.217391304347826,0.875,0.0000195611138098203,1.21786052021033,0.304465130052583
"1496","1kmN3042E5022_23",0.474137931034483,0.132075471698113,0.852941176470588,0.0000815046408742514,1.02885742315025,0.257214355787563
"1497","1kmN3042E5022_24",0.514619883040936,0.135483870967742,0.893617021276596,0.000123887054128862,1.15062297591998,0.27206996133646
"1498","1kmN3042E5022_31",0.588235294117647,0,0.666666666666667,0.00000978055690491017,0.961619878859899,0.240404969714975
"1499","1kmN3042E5022_32",0.480769230769231,0.150537634408602,0.84,0.0000652037126994011,1.03787709372579,0.264323794895722
"1500","1kmN3042E5022_33",0.625,0.285714285714286,1,0.0000130407425398802,1.15533780372082,0.347238163725583
"1501","1kmN3042E5022_41",0.5,0.0833333333333333,0.545454545454545,0.0000195611138098203,1.07723565623721,0.26313576091171
"1502","1kmN3042E5022_44",0.403508771929825,0.117647058823529,0.708333333333333,0.0000554231557944909,1.15164793848538,0.292674033364018
"1503","1kmN3042E5023_11",0.525,0.144927536231884,0.944444444444444,0.0000978055690491017,1.11003445833007,0.284175676353057
"1504","1kmN3042E5023_12",0.523809523809524,0.25,0.692307692307692,0.0000195611138098203,1.16640739942716,0.344429123273593
"1505","1kmN3042E5023_13",0.5,0,1,0.00000326018563497006,1.19162147853605,0.297905369634011
"1506","1kmN3042E5023_21",0.464566929133858,0.0932203389830508,0.888888888888889,0.000172789838653413,1.13340360482123,0.287449353649226
"1507","1kmN3042E5023_22",0.571428571428571,0.142857142857143,0.75,0.0000163009281748503,1.11290435351319,0.316763758335113
"1508","1kmN3042E5023_23",0.601769911504425,0.0824742268041237,0.945945945945946,0.000117366682858922,1.02373261032324,0.247236623559457
"1509","1kmN3042E5023_24",0.461038961038961,0.141843971631206,0.80952380952381,0.000231473180082874,1.17214718979341,0.28733312800681
"1510","1kmN3042E5023_31",0.592741935483871,0.200934579439252,0.866666666666667,0.000339059306036886,1.28653301209225,0.348718538972052
"1511","1kmN3042E5023_32",0.43956043956044,0.109756097560976,0.870967741935484,0.0000945453834141316,1.0575563749815,0.287393818425438
"1512","1kmN3042E5023_34",0.5,0.197183098591549,0.8125,0.0000717240839693412,1.20945582717404,0.333014537316592
"1513","1kmN3042E5023_43",0.666666666666667,0.166666666666667,1,0.00000326018563497006,1.00815317932914,0.252038294832284
"1514","1kmN3042E5023_44",0.567567567567568,0,0.846153846153846,0.0000260814850797604,1.05489147231146,0.250561934706508
"1515","1kmN3042E5024_11",0.384615384615385,0.333333333333333,0.875,0.0000195611138098203,1.31113211366189,0.449159982360897
"1516","1kmN3042E5024_12",0.52991452991453,0.131313131313131,0.951219512195122,0.000140187982303712,1.15882267644319,0.310125176864364
"1517","1kmN3042E5024_13",0.549132947976879,0.121019108280255,0.972972972972973,0.000195611138098203,1.12151403906257,0.281827789186724
"1518","1kmN3042E5024_14",0.615384615384615,0.25,0.947368421052632,0.0000423824132546107,1.17993690529047,0.284778727692553
"1519","1kmN3042E5024_21",0.584070796460177,0.0891089108910891,0.883720930232558,0.000149968539208623,1.143038252936,0.283556905813462
"1520","1kmN3042E5024_22",0.493150684931507,0.0735294117647059,0.909090909090909,0.0000880250121441915,1.15554279623391,0.250837745222995
"1521","1kmN3042E5024_23",0.72,0.0514705882352941,0.897435897435897,0.000104325940319042,1.01532791728695,0.234591719037705
"1522","1kmN3042E5024_24",0.548148148148148,0.094488188976378,0.962264150943396,0.000156488910478563,1.19408138869301,0.296675320348847
"1523","1kmN3042E5024_31",0.574626865671642,0.104838709677419,0.946428571428571,0.000120626868493892,1.08871523696971,0.274051477174718
"1524","1kmN3042E5024_32",0.575757575757576,0.0535714285714286,0.838709677419355,0.0000749842696043113,1.17378712989806,0.282333841831805
"1525","1kmN3042E5024_33",0.571428571428571,0,0.75,0.00000652037126994011,0.983554077759496,0.212505671283743
"1526","1kmN3042E5024_34",0.462765957446808,0.119318181818182,0.9,0.000247774108257724,1.1139293160786,0.296672167590256
"1527","1kmN3042E5024_41",0.54639175257732,0.176470588235294,0.769230769230769,0.0000880250121441915,1.06534609047855,0.266336522619638
"1528","1kmN3042E5024_42",0.554054054054054,0.112745098039216,0.893617021276596,0.000273855593337485,1.09875987011065,0.273545800770809
"1529","1kmN3042E5024_43",0.465116279069767,0.0779220779220779,0.767441860465116,0.0000945453834141316,1.09527499738828,0.276886272495025
"1530","1kmN3042E5024_44",0.62962962962963,0.208333333333333,0.818181818181818,0.0000293416707147305,1.1983862314677,0.299596557866924
"1531","1kmN3042E5025_11",0.5,0.0666666666666667,0.9,0.0000195611138098203,1.07436576105409,0.294931569177979
"1532","1kmN3042E5025_12",0.572727272727273,0.03,0.902439024390244,0.000149968539208623,1.13319861230815,0.290477179547645
"1533","1kmN3042E5025_13",0.524475524475524,0.0923076923076923,0.913793103448276,0.000218432437542994,1.08564034927351,0.278873328105797
"1534","1kmN3042E5025_14",0.470588235294118,0,0.75,0.0000293416707147305,1.30231743559943,0.297772950122302
"1535","1kmN3042E5025_21",0.463541666666667,0.0611111111111111,0.92156862745098,0.000267335222067545,1.10183475780685,0.27069664070904
"1536","1kmN3042E5025_22",0.509433962264151,0.0520833333333333,0.909090909090909,0.000133667611033772,1.1264338593765,0.252687365094258
"1537","1kmN3042E5025_23",0.569767441860465,0.179487179487179,0.892857142857143,0.0000847648265092214,1.07723565623721,0.266418708459034
"1538","1kmN3042E5025_24",0.538461538461538,0.0740740740740741,0.807692307692308,0.000143448167938682,1.05366151723297,0.257733316538854
"1539","1kmN3042E5025_31",0.5125,0.118421052631579,0.790697674418605,0.000104325940319042,1.08092552147266,0.270231380368165
"1540","1kmN3042E5025_32",0.555555555555556,0.444444444444444,0.333333333333333,0.00000326018563497006,1.06924094822708,0.26731023705677
"1541","1kmN3042E5025_33",0.660194174757282,0.0425531914893617,0.516129032258065,0.0000782444552392813,0.997083583622798,0.251709939642041
"1542","1kmN3042E5025_34",0.522875816993464,0.0896551724137931,0.931034482758621,0.000166269467383473,1.08420540168195,0.272690700557026
"1543","1kmN3042E5025_41",0.469230769230769,0.194915254237288,0.933333333333333,0.000166269467383473,1.20474099937319,0.324349957463973
"1544","1kmN3042E5025_42",0.515789473684211,0.150837988826816,0.903846153846154,0.000277115778972455,1.06370615037391,0.286839044915209
"1545","1kmN3042E5025_43",0.455882352941176,0.153846153846154,0.794871794871795,0.0000717240839693412,1.18137185288203,0.287650048553819
"1546","1kmN3042E5025_44",0.684210526315789,0.152777777777778,0.857142857142857,0.000110846311588982,1.11433930110476,0.343300233755261
"1547","1kmN3042E5026_11",0.521739130434783,0.223880597014925,1,0.0000912851977791615,1.05427649477221,0.29906168901065
"1548","1kmN3042E5026_12",0.6,0,0.857142857142857,0.0000130407425398802,1.02188767770552,0.231644374475299
"1549","1kmN3042E5026_13",0.555555555555556,0.111111111111111,1,0.00000978055690491017,1.02803745309793,0.257009363274483
"1550","1kmN3042E5026_14",0.365079365079365,0.0925925925925926,1,0.0000749842696043113,1.06247619529543,0.270473570288133
"1551","1kmN3042E5026_21",0.615384615384615,0.2,1,0.0000130407425398802,1.15513281120774,0.288783202801936
"1552","1kmN3042E5026_22",0.510204081632653,0.172932330827068,0.957446808510638,0.000182570395558323,1.13196865722967,0.281297242561072
"1553","1kmN3042E5026_23",0.5,0.0388349514563107,0.851063829787234,0.000127147239763832,1.10429466796382,0.270865145265244
"1554","1kmN3042E5026_24",0.5,0.175824175824176,0.815789473684211,0.000114106497223952,1.10798453319927,0.292464984229338
"1555","1kmN3042E5026_31",0.552763819095477,0.1,0.878378378378378,0.000221692623177964,1.10798453319927,0.293130763584209
"1556","1kmN3042E5026_32",0.512820512820513,0.180952380952381,0.933333333333333,0.000163009281748503,1.1764520325681,0.359482933156464
"1557","1kmN3042E5026_33",0.51063829787234,0.0714285714285714,0.842105263157895,0.0000521629701595209,1.11310934602627,0.294766828454518
"1558","1kmN3042E5026_34",0.504166666666667,0.0867579908675799,0.931506849315068,0.000293416707147305,1.06944594074016,0.265129327498965
"1559","1kmN3042E5026_41",0.554545454545455,0.138297872340426,0.844444444444444,0.000117366682858922,1.06309117283467,0.279795159871428
"1560","1kmN3042E5026_42",0.552631578947368,0.125,0.866666666666667,0.0000945453834141316,1.10736955566002,0.290359194232575
"1561","1kmN3042E5026_43",0.541984732824427,0.104347826086957,0.904761904761905,0.000127147239763832,1.09691493749293,0.276144452559624
"1562","1kmN3042E5026_44",0.541666666666667,0.142857142857143,0.736842105263158,0.0000684638983343712,1.07313580597561,0.290036795741309
"1563","1kmN3042E5027_11",0.666666666666667,0,0.7,0.00000652037126994011,0.951370253205882,0.23784256330147
"1564","1kmN3042E5027_12",0.483783783783784,0.0426829268292683,0.88,0.000521629701595209,1.10818952571235,0.27853106530804
"1565","1kmN3042E5027_13",0.5,0.072463768115942,0.91304347826087,0.000182570395558323,1.05919631508614,0.250231851740542
"1566","1kmN3042E5027_14",0.467741935483871,0.0517241379310345,0.666666666666667,0.0000847648265092214,1.19633630633689,0.295083991247613
"1567","1kmN3042E5027_21",0.473684210526316,0.105263157894737,0.909090909090909,0.0000521629701595209,1.17829696518582,0.281750917699568
"1568","1kmN3042E5027_24",0.607142857142857,0.0625,0.846153846153846,0.0000782444552392813,1.00938313440762,0.238323416939144
"1569","1kmN3042E5027_32",0.571428571428571,0,1,0.0000130407425398802,1.04976665948445,0.262441664871112
"1570","1kmN3042E5027_33",0.5,0.106060606060606,0.933333333333333,0.0000880250121441915,1.03746710869963,0.259366777174907
"1571","1kmN3042E5027_34",0.4,0.2,0.666666666666667,0.00000652037126994011,0.955675095980569,0.193338384796654
"1572","1kmN3042E5027_41",0.605479452054794,0.0646067415730337,0.75,0.000541190815405029,1.11126441340855,0.254297964381144
"1573","1kmN3042E5028_11",0.481481481481481,0.064891846921797,0.638888888888889,0.0010563001457303,1.16374249675712,0.28906295625699
"1574","1kmN3042E5028_12",0.666666666666667,0.166666666666667,0.222222222222222,0.00000652037126994011,0.813205299389729,0.203301324847432
"1575","1kmN3042E5028_13",0,0,0.285714285714286,0.00000326018563497006,1.1024497353461,NA
"1576","1kmN3042E5028_14",0.565055762081784,0.0948275862068965,0.636363636363636,0.000417303761276167,1.0930200797444,0.247272289224042
"1577","1kmN3042E5028_21",1,0,0.428571428571429,0.00000326018563497006,1.09179012466592,-0.129411946942046
"1578","1kmN3042E5028_22",0,0,0.111111111111111,0.00000326018563497006,1.09179012466592,0.272947531166479
"1579","1kmN3042E5028_41",0.542857142857143,0.0426065162907268,0.75,0.000694419540248622,1.12028408398409,0.267712656532228
"1580","1kmN3042E5028_43",0.333333333333333,0,0.25,0.00000326018563497006,0.999748486292843,0.122230715631713
"1581","1kmN3042E5028_44",0.589285714285714,0.0925925925925926,0.375,0.0000880250121441915,1.21601558759261,0.256990839022417
"1582","1kmN3042E5029_11",0.540186915887851,0.07,0.736842105263158,0.000665077869533891,1.0555064498507,0.244597286626566
"1583","1kmN3042E5029_12",0.475920679886686,0.0838926174496644,0.578125,0.000557491743579879,1.06206621026927,0.216273094172111
"1584","1kmN3042E5029_13",0.508223684210526,0.0929791271347249,0.835820895522388,0.000919372349061556,1.02639751299329,0.224243225580355
"1585","1kmN3042E5029_14",0.447761194029851,0.0873239436619718,0.658536585365854,0.0005770528573897,1.04771673435364,0.247875897378273
"1586","1kmN3042E5029_21",0.425531914893617,0.0297297297297297,0.453125,0.000632476013184191,1.01594289482619,0.224169868499843
"1587","1kmN3042E5029_22",0.614035087719298,0.0732600732600733,0.576923076923077,0.000381441719291496,0.988473898073424,0.231302925323864
"1588","1kmN3042E5029_23",0.566507177033493,0.0622986036519871,0.777777777777778,0.00159423077550036,1.02455258037556,0.235405550261208
"1589","1kmN3042E5029_24",0.431771894093686,0.0495689655172414,0.730769230769231,0.000541190815405029,1.09056016958744,0.253399782112827
"1590","1kmN3042E5029_31",0.661450924608819,0.0617647058823529,0.74,0.000844388079457244,0.999543493779763,0.256586442039754
"1591","1kmN3042E5029_32",0.578282828282828,0.0775623268698061,0.763157894736842,0.000469466731435688,1.05120160707601,0.266921374199425
"1592","1kmN3042E5029_41",0.555555555555556,0.0721500721500721,0.73134328358209,0.00117692701422419,1.0430019065528,0.250740436278869
"1593","1kmN3042E5029_42",0.4816,0.0661625708884688,0.736842105263158,0.000935673277236406,1.03029237074181,0.233163475294475
"1594","1kmN3042E5029_43",0.605263157894737,0.0792079207920792,0.315789473684211,0.000149968539208623,1.01020310445994,0.22851481097676
"1595","1kmN3042E5029_44",0.562893081761006,0.0627062706270627,0.75,0.000521629701595209,1.02865243063717,0.234523213397861
"1596","1kmN3042E5030_11",0.480968858131488,0.0923076923076923,0.75,0.000430344503816047,1.05161159210217,0.283075125838078
"1597","1kmN3042E5030_12",0.492307692307692,0.0492813141683778,0.634146341463415,0.00059661397119952,1.03234229587262,0.242792018125866
"1598","1kmN3042E5030_13",0.616600790513834,0.0677966101694915,0.520833333333333,0.000394482461831377,1.06637105304396,0.253156694259316
"1599","1kmN3042E5030_14",0.619537275064267,0.0437158469945355,0.6,0.000547711186674969,1.0669860305832,0.248291529586982
"1600","1kmN3042E5030_21",0.533966398831264,0.0661417322834646,0.791666666666667,0.00209955954892072,1.03131733330722,0.23940230696748
"1601","1kmN3042E5030_22",0.496969696969697,0.0672451193058568,0.725,0.000746582510408143,1.05817135252074,0.218844774182525
"1602","1kmN3042E5030_23",0.52442996742671,0.0663507109004739,0.728813559322034,0.00132689555343281,1.05161159210217,0.226117385607347
"1603","1kmN3042E5030_24",0.57439446366782,0.075187969924812,0.34375,0.000782444552392813,1.00610325419833,0.249191529550598
"1604","1kmN3042E5030_31",0.465564738292011,0.0260115606936416,0.523809523809524,0.000489027845245508,1.05489147231146,0.230803412084064
"1605","1kmN3042E5030_32",0.643059490084986,0.062111801242236,0.634146341463415,0.000550971372309939,1.06165622524311,0.251569688943538
"1606","1kmN3042E5030_33",0.412607449856734,0.0498442367601246,0.520547945205479,0.000462946360165748,1.06944594074016,0.254449837969498
"1607","1kmN3042E5030_34",0.496062992125984,0.0476190476190476,0.675,0.000766143624217963,1.02783246058485,0.237557803640325
"1608","1kmN3042E5030_41",0.493392070484582,0.120192307692308,0.5,0.000303197264052215,1.02947240068949,0.249053794733253
"1609","1kmN3042E5030_42",0.571275455519829,0.0895170789163722,0.648275862068965,0.00142470112248191,1.023117632784,0.260627653220774
"1610","1kmN3042E5030_43",0.560975609756098,0.0320197044334975,0.531645569620253,0.000648776941359041,0.977404302367085,0.235231523441169
"1611","1kmN3042E5030_44",0.533185840707965,0.0775,0.67741935483871,0.000684638983343712,1.06309117283467,0.258904229320605
"1612","1kmN3042E5031_11",0.546762589928058,0.0641509433962264,0.636363636363636,0.000430344503816047,1.14549816309297,0.277380765158673
"1613","1kmN3042E5031_12",0.608870967741935,0.117154811715481,0.428571428571429,0.000296676892782275,1.1534928711031,0.300721406608169
"1614","1kmN3042E5031_13",0.531914893617021,0.0888888888888889,0.923076923076923,0.0000717240839693412,1.06309117283467,0.315229229041147
"1615","1kmN3042E5031_21",0.5,0.333333333333333,0.375,0.00000326018563497006,1.09691493749293,0.218442846544679
"1616","1kmN3042E5031_22",0.512915129151292,0.125954198473282,0.866666666666667,0.00100087698993581,1.11474928613092,0.337682496051452
"1617","1kmN3042E5031_23",0.537037037037037,0.0720620842572062,0.738095238095238,0.00140840019430706,1.02680749801945,0.241545719050753
"1618","1kmN3042E5031_24",0.361702127659574,0.0673076923076923,0.571428571428571,0.000185830581193293,1.09957984016297,0.277407544004118
"1619","1kmN3042E5031_31",0.5,0.0849673202614379,0.625,0.000244513922622754,1.01573790231311,0.214482727820685
"1620","1kmN3042E5031_32",0.548886737657309,0.0842872008324662,0.730769230769231,0.00167573541637461,1.02803745309793,0.252891623125502
"1621","1kmN3042E5031_33",0.574979287489644,0.0633802816901408,0.837837837837838,0.00193329008153724,1.04013201136967,0.250897370983232
"1622","1kmN3042E5031_34",0.548812664907652,0.0593220338983051,0.568627450980392,0.000665077869533891,1.02127270016628,0.252672647708936
"1623","1kmN3042E5031_41",0.625,0.125,0.285714285714286,0.0000163009281748503,0.93292092702865,0.271767901713977
"1624","1kmN3042E5031_43",0.57396449704142,0.0645161290322581,0.740740740740741,0.000547711186674969,1.06206621026927,0.239738853586364
"1625","1kmN3042E5031_44",0.56,0,0.37037037037037,0.000123887054128862,0.961824871372979,0.225113981249172
"1626","1kmN3042E5032_11",0.567404426559356,0.045643153526971,0.777777777777778,0.000762883438582993,0.950755275666641,0.218198433549232
"1627","1kmN3042E5032_12",0.576171875,0.0698151950718686,0.65,0.000779184366757843,0.991548785769629,0.247887196442407
"1628","1kmN3042E5032_13",0.532808398950131,0.120448179271709,0.823529411764706,0.000648776941359041,1.07641568618489,0.260584093133007
"1629","1kmN3042E5032_21",0.576595744680851,0.126126126126126,0.409090909090909,0.000831347336917364,1.09076516210052,0.318857846463431
"1630","1kmN3042E5032_24",0.542682926829268,0.0759075907590759,0.75,0.000335799120401916,1.0315223258203,0.264814770197974
"1631","1kmN3042E5032_31",0.538011695906433,0.0759493670886076,0.857142857142857,0.000805265851837604,0.983759070272576,0.239715379662712
"1632","1kmN3042E5032_33",0.486486486486487,0.243243243243243,0.6,0.0000815046408742514,1.06842097817476,Inf
"1633","1kmN3042E5032_34",0.572230014025245,0.0801815431164902,0.8,0.00117692701422419,1.02291264027092,0.297491681233522
"1634","1kmN3042E5032_41",0.625,0.0625,0.5,0.0000391222276196407,0.910371750589812,0.472800250900385
"1635","1kmN3042E5032_42",0.523892267593397,0.0740393626991565,0.782608695652174,0.00156488910478563,1.06719102309628,0.25673828518554
"1636","1kmN3042E5032_43",0.557266602502406,0.0467005076142132,0.736842105263158,0.00170181690145437,1.04279691403972,0.243005153116844
"1637","1kmN3042E5032_44",0.59875,0.0706344015696534,0.866666666666667,0.00264401054996071,1.02906241566333,0.247676360219726
"1638","1kmN3042E5033_34",0.552803129074316,0.0827586206896552,0.823529411764706,0.00117366682858922,1.12356396419337,0.285017632198768
"1639","1kmN3042E5033_41",0.552238805970149,0.0769230769230769,0.875,0.000303197264052215,0.992778740848111,0.240172606574153
"1640","1kmN3042E5033_42",0.546666666666667,0.132352941176471,0.882352941176471,0.0000717240839693412,1.01368797718231,0.271159928288648
"1641","1kmN3042E5033_43",0.539288668320926,0.0543382997370727,0.741935483870968,0.00378181533656526,1.02660250550637,0.237939779076156
"1642","1kmN3042E5033_44",0.541185527328714,0.0435835351089588,0.666666666666667,0.00198545305169676,0.979454227497889,0.228957132904419
"1643","1kmN3042E5034_13",0.666666666666667,0,0.5,0.00000326018563497006,0.732848234262234,0.111291540452613
"1644","1kmN3042E5034_14",0.666666666666667,0,0.6,0.00000652037126994011,0.672170450390452,0.168042612597613
"1645","1kmN3042E5034_21",0.4,0.285714285714286,0.166666666666667,0.0000130407425398802,0.885567656507091,0.257167125036941
"1646","1kmN3042E5034_24",0.705882352941177,0.0625,0.666666666666667,0.0000326018563497006,0.809105449128122,0.187986758822043
"1647","1kmN3042E5034_41",0.36,0.04,0.6,0.0000228212994447904,0.872243143156868,0.206430781880494
"1648","1kmN3042E5034_42",0.2,0,0.666666666666667,0.00000978055690491017,0.930461016871686,0.187034865019433
"1649","1kmN3042E5035_11",0.416666666666667,0.166666666666667,0.848484848484849,0.0000163009281748503,0.943990522734989,0.259825175634828
"1650","1kmN3042E5035_12",0.458333333333333,0.125,0.538461538461538,0.0000228212994447904,0.846619079021825,0.211654769755456
"1651","1kmN3042E5035_13",0.5,0,0.5,0.00000652037126994011,0.844364161377941,0.155305152515933
"1652","1kmN3042E5035_14",0.5,0,0.976744186046512,0.0000358620419846706,0.830629663001558,0.183829870799308
"1653","1kmN3042E5035_22",0.590909090909091,0.125,1,0.0000326018563497006,0.839034356037852,0.171220919052648
"1654","1kmN3042E5035_32",0.4,0,1,0.00000652037126994011,0.777126617087588,0.194281654271897
"1655","1kmN3042E5035_43",0.428571428571429,0,0.666666666666667,0.00000652037126994011,0.795370950751739,0.198842737687935
"1656","1kmN3042E5036_11",0.588235294117647,0.145161290322581,0.807692307692308,0.0000619435270644311,0.711529012901878,0.189884558022059
"1657","1kmN3042E5036_13",0.485714285714286,0.1,0.866666666666667,0.0000423824132546107,0.768106946512053,0.199273620846326
"1658","1kmN3042E5036_21",0.526315789473684,0.166666666666667,1,0.0000228212994447904,0.775486676982945,0.193871669245736
"1659","1kmN3042E5036_24",0.333333333333333,0.0769230769230769,0.875,0.0000163009281748503,0.87347309823535,0.187077488820336
"1660","1kmN3042E5036_31",0.666666666666667,0,1,0.00000326018563497006,0.882697761323966,0.220674440330991
"1661","1kmN3042E5036_34",0.375,0.0714285714285714,0.333333333333333,0.00000652037126994011,0.80193071117031,0.185326522338469
"1662","1kmN3042E5036_42",0.423076923076923,0.173913043478261,0.875,0.0000260814850797604,0.913036653259857,0.239889167223687
"1663","1kmN3042E5036_43",0.5,0,0.333333333333333,0.00000326018563497006,0.854203802005798,-0.0611021216655779
"1664","1kmN3042E5036_44",0.2,0.2,0.25,0.00000326018563497006,0.842724221273299,0.210681055318325
"1665","1kmN3042E5037_11",0.52803738317757,0.0935960591133005,0.887096774193548,0.000211912066273054,0.877777941010038,0.212531602419882
"1666","1kmN3042E5037_12",0.6,0.266666666666667,1,0.0000130407425398802,0.805415583892676,0.218602113844907
"1667","1kmN3042E5037_13",0.363636363636364,0.1,0.666666666666667,0.0000130407425398802,0.830219677975398,0.257722593359387
"1668","1kmN3042E5037_14",0.537037037037037,0.0827067669172932,0.897959183673469,0.000130407425398802,0.838419378498611,0.208066378231058
"1669","1kmN3042E5037_22",0.395348837209302,0.111111111111111,1,0.0000358620419846706,1.01553290980003,0.271963392844914
"1670","1kmN3042E5037_31",0.4,0.25,0.4,0.00000652037126994011,0.940915635038784,0.637588386868221
"1671","1kmN3042E5037_34",0,0,0.166666666666667,0.00000326018563497006,0.860763562424369,0.215190890606092
"1672","1kmN3042E5037_41",0.428571428571429,0,0.444444444444444,0.00000978055690491017,0.941735605091105,0.202051053116646
"1673","1kmN3042E5037_42",0.586206896551724,0.18,0.517241379310345,0.0000521629701595209,0.791681085516293,0.235025272658641
"1674","1kmN3042E5037_43",0.561224489795918,0.15,0.870967741935484,0.0000847648265092214,0.780816482323034,0.200580671885999
"1675","1kmN3042E5037_44",0.457142857142857,0.09375,0.314285714285714,0.0000293416707147305,0.854613787031959,0.243993661009056
"1676","1kmN3042E5038_21",0.636363636363636,0.111111111111111,1,0.0000130407425398802,0.911806698181375,0.251779219496425
"1677","1kmN3042E5038_22",0.563218390804598,0.0759493670886076,0.888888888888889,0.0000554231557944909,0.852153876874995,0.221811299171566
"1678","1kmN3042E5038_33",0.549019607843137,0.152173913043478,0.823529411764706,0.0000391222276196407,1.03111234079414,0.248161514991585
"1679","1kmN3042E5038_41",0.45,0.176470588235294,0.875,0.0000195611138098203,0.953830163362846,0.264797669755168
"1680","1kmN3042E5038_43",0.714285714285714,0.285714285714286,0.666666666666667,0.00000652037126994011,0.885772649020171,0.305561221410346
"1681","1kmN3042E5038_44",0.558823529411765,0.149425287356322,0.828571428571429,0.0000717240839693412,0.879827866140841,0.21995696653521
"1682","1kmN3042E5039_21",0.5,0.3,0.857142857142857,0.00000978055690491017,0.972689474566237,0.204634698684745
"1683","1kmN3042E5039_23",0.607142857142857,0.153846153846154,0.75,0.0000130407425398802,0.774461714417544,0.184842598651568
"1684","1kmN3042E5039_24",0.435897435897436,0.0571428571428571,1,0.0000326018563497006,0.860558569911289,0.201247179689119
"1685","1kmN3042E5039_31",0.4,0.0769230769230769,1,0.0000163009281748503,0.942760567656507,0.235690141914127
"1686","1kmN3042E5039_32",0.482758620689655,0.153846153846154,0.933333333333333,0.0000423824132546107,0.900942094988117,0.229583459424996
"1687","1kmN3042E5039_33",0.536842105263158,0.186046511627907,0.875,0.0000619435270644311,0.890282484307939,0.236087426394554
"1688","1kmN3042E5039_34",0.555555555555556,0.107142857142857,1,0.0000260814850797604,0.893767357030305,0.223441839257576
"1689","1kmN3042E5039_41",0.5,0,0.666666666666667,0.00000652037126994011,0.890487476821019,0.222621869205255
"1690","1kmN3042E5039_44",0.416666666666667,0.0833333333333333,0.625,0.0000130407425398802,0.915496563416821,0.250626985101613
"1691","1kmN3042E5040_31",1,0,1,0.00000978055690491017,0.864863412685976,0.216215853171494
"1692","1kmN3042E5040_32",0.545454545454545,0.272727272727273,1,0.00000652037126994011,0.931895964463249,0.211221146868405
"1693","1kmN3042E5040_33",0.492957746478873,0.19047619047619,0.666666666666667,0.0000554231557944909,0.954445140902087,0.293518437527213
"1694","1kmN3042E5040_34",0.492537313432836,0.140350877192982,0.826086956521739,0.0000489027845245508,0.951575245718962,0.245470148803573
"1695","1kmN3042E5041_12",0.545454545454545,0.2,1,0.00000652037126994011,0.923081286400794,0.230770321600198
"1696","1kmN3042E5041_21",0,0,1,0.00000326018563497006,1.04669177178824,0.261672942947061
"1697","1kmN3042E5041_24",0.5625,0,1,0.0000456425988895808,0.884542693941689,0.213442758818734
"1698","1kmN3042E5042_11",0.285714285714286,0,0.666666666666667,0.00000652037126994011,1.04013201136967,0.260033002842418
"1699","1kmN3042E5042_12",0.6,0,1,0.00000326018563497006,0.868143292895261,0.217035823223815
"1700","1kmN3042E5042_31",1,0,1,0.00000326018563497006,0.871013188078386,NA
"1701","1kmN3042E5042_34",0.333333333333333,0,0.571428571428571,0.0000130407425398802,0.924926219018517,0.276811943953118
"1702","1kmN3042E5042_44",0,0,0.8,0.00000326018563497006,1.01122806702534,0.252807016756336
"1703","1kmN3042E5043_11",0.457142857142857,0.166666666666667,0.888888888888889,0.0000260814850797604,0.856253727136601,0.228773556789884
"1704","1kmN3042E5043_12",0.454545454545455,0.272727272727273,1,0.0000130407425398802,0.966744691686907,0.241686172921727
"1705","1kmN3042E5043_13",0.484848484848485,0.129032258064516,1,0.0000260814850797604,0.85543375708428,0.21385843927107
"1706","1kmN3042E5043_14",0.457142857142857,0.137931034482759,0.875,0.0000260814850797604,0.872858120696109,0.211171810932353
"1707","1kmN3042E5043_21",0.6,0.2,1,0.00000652037126994011,0.790451130437811,0.253398670438005
"1708","1kmN3042E5043_24",0.5,0.1,1,0.0000130407425398802,0.848054026613388,0.238353635567803
"1709","1kmN3042E5043_31",0.571428571428571,0,1,0.00000978055690491017,0.882697761323966,0.203426222459254
"1710","1kmN3042E5043_41",0.482758620689655,0.107142857142857,1,0.0000163009281748503,0.818125119703657,0.187858436301246
"1711","1kmN3042E5043_42",0.5,0.294117647058824,1,0.0000260814850797604,0.883517731376287,0.283708039914298
